%eval_id interface p1             p2             p3             p4             p5             p6             p7             p8             p9             p10            p11            p12            p13            p14            p15            activation     energy         maxamp         
4586     INTERFACE  -1.117404165   0.05339923981  0.5326274998   0.176498155    0.4933749606   -1.855649347   -2.353710471   -2.331791668   -2.803407374   -2.926810291   -1.846658472   -4.186844033   -3.907316747   -4.646715195   -3.014249156   -0.4108350873  1.594111953e-06 2.788299128    
4587     INTERFACE  -1.117404165   0.3236675589   0.4676492223   0.9261654007   2.863862422    -1.689094238   -4.294651743   -2.132867963   -5.001870905   -2.926810291   -5.166088974   -4.186844033   -4.582794279   -3.651024718   -6.060900286   -0.7078329325  3.719285812e-06 5.128175358    
4588     INTERFACE  -1.117404165   0.3236675589   0.4676492223   2.176257269    2.242055195    4.991285155    -4.294651743   -4.609065066   -5.001870905   -2.926810291   -5.166088974   -4.186844033   -4.284866864   -4.646715195   -3.014249156   -0.8725439906  5.401469902e-06 6.806763404    
4589     INTERFACE  -1.117404165   0.5072899107   0.3766146781   0.9261654007   0.9555115208   -2.168174054   -2.745000615   -2.132867963   -3.082994221   -2.441687576   -1.846658472   -3.633055702   -4.582794279   -4.646715195   -3.014249156   -0.4643705785  1.896196826e-06 2.856338952    
4590     INTERFACE  -1.117404165   0.5072899107   0.3766146781   0.9261654007   2.863862422    5.335741698    -2.745000615   -2.132867963   -3.082994221   -2.441687576   -1.068781048   -4.186844033   -4.582794279   -3.284510759   -5.468951621   -0.8029857278  4.386369367e-06 6.592126834    
4591     INTERFACE  -1.117404165   0.5072899107   0.3766146781   1.155771989    0.9555115208   2.259169975    5.640313205    -2.331791668   -5.001870905   -3.602877093   -1.068781048   -4.186844033   -4.582794279   -3.284510759   -3.014249156   -0.799903512   4.503598939e-06 6.721341445    
4592     INTERFACE  -1.117404165   0.5072899107   0.3766146781   1.455847906    4.003822593    4.05294498     -5.816961298   -5.209330446   -3.509277598   -4.828874615   -5.096026348   -4.186844033   -4.582794279   -4.646715195   -3.014249156   -0.8861011267  5.95990867e-06 6.028692297    
4593     INTERFACE  -1.117404165   0.5072899107   0.3766146781   2.667292751    0.9555115208   2.259169975    5.640313205    -5.477258167   -3.655701429   -2.721290593   -1.846658472   -5.351370011   -4.079288633   -5.373619369   -5.468951621   -0.8740050197  6.216162916e-06 7.058147607    
4594     INTERFACE  -1.117404165   0.5072899107   0.5326274998   0.176498155    0.4933749606   -1.855649347   -2.945440601   -2.331791668   -2.803407374   -2.926810291   -1.846658472   -4.186844033   -3.907316747   -4.646715195   -3.014249156   -0.4218615592  1.697671184e-06 2.779684162    
4595     INTERFACE  -1.117404165   0.5072899107   0.5326274998   0.176498155    0.8964893941   -1.855649347   -2.353710471   -2.331791668   -2.803407374   -3.668075534   -1.846658472   -4.186844033   -3.907316747   -4.646715195   -3.014249156   -0.4435946345  1.814888217e-06 2.795532869    
4596     INTERFACE  -1.117404165   0.5072899107   0.5326274998   0.7219755601   -0.01882685885 4.05294498     5.640313205    -2.432073253   -3.509277598   -2.441687576   -2.083915094   -3.486430509   -4.220223828   -3.284510759   -2.996889951   -0.7999221087  4.187909203e-06 6.523818733    
4597     INTERFACE  -1.117404165   0.5072899107   0.5326274998   0.9462525028   5.792461373    4.991285155    -6.333787409   -4.391587095   -3.509277598   -2.926810291   -1.846658472   -4.186844033   -4.003134195   -4.748274418   -3.061346575   -0.8952692151  6.344133968e-06 7.252161861    
4598     INTERFACE  -1.117404165   0.5072899107   0.5326274998   2.176257269    0.9555115208   2.259169975    -2.353710471   -2.331791668   -2.803407374   -3.602877093   -1.846658472   -4.186844033   -3.907316747   -4.646715195   -3.014249156   -0.6108483672  2.77487352e-06 3.720427362    
4599     INTERFACE  -1.117404165   0.5072899107   0.5326274998   2.324332702    5.127194797    4.05294498     5.032843719    -3.253156877   -5.001870905   -2.926810291   -1.846658472   -6.199951486   -3.907316747   -4.646715195   -3.014249156   -0.9010621309  6.996663996e-06 6.023251027    
4600     INTERFACE  -1.117404165   0.5072899107   0.662443172    2.176257269    4.003822593    4.05294498     -5.816961298   -5.209330446   -3.509277598   -4.828874615   -1.824117134   -4.186844033   -4.582794279   -4.646715195   -4.545998539   -0.8849059343  6.040292184e-06 5.857042441    
4601     INTERFACE  -1.117404165   0.5072899107   0.680865325    2.428861282    2.863862422    -1.855649347   -4.294651743   -2.331791668   -5.001870905   -3.602877093   -2.550128335   -4.186844033   -3.877815671   -4.04525116    -5.468951621   -0.7347448468  3.719797747e-06 4.854634722    
4602     INTERFACE  -1.117404165   0.5072899107   1.249143778    0.9261654007   2.737567509    2.259169975    -4.294651743   -2.132867963   -5.001870905   -2.926810291   -2.550128335   -4.186844033   -3.342421681   -5.846399647   -6.060900286   -0.7506037354  4.456374706e-06 4.598877664    
4603     INTERFACE  -1.117404165   0.5072899107   1.249143778    2.176257269    2.017819684    5.736443536    5.640313205    -2.132867963   -4.050038073   -2.071724973   -1.824117134   -4.186844033   -4.582794279   -4.646715195   -4.545998539   -0.8967483044  6.379429761e-06 6.475895847    
4604     INTERFACE  -1.117404165   0.5072899107   1.249143778    2.176257269    3.432642777    3.95069032     -2.745000615   -2.432073253   -5.001870905   -2.926810291   -4.519226257   -3.678711089   -4.582794279   -4.646715195   -6.493841122   -0.8644561172  5.614679249e-06 5.627466765    
4605     INTERFACE  -1.117404165   0.5072899107   1.249143778    2.176257269    3.432642777    4.434359219    -2.745000615   -3.105053512   -5.001870905   -2.926810291   -4.519226257   -3.678711089   -4.582794279   -4.646715195   -6.493841122   -0.8803844452  5.871894177e-06 6.122967624    
4606     INTERFACE  -1.117404165   0.5072899107   1.249143778    2.176257269    3.432642777    4.777012368    -2.745000615   -2.432073253   -5.001870905   -2.926810291   -4.519226257   -3.678711089   -4.582794279   -4.646715195   -6.493841122   -0.8841528893  5.972531213e-06 6.402143684    
4607     INTERFACE  -1.117404165   0.5072899107   1.249143778    2.667292751    4.618539992    -2.358382604   -4.294651743   -2.331791668   -5.001870905   -2.721290593   -5.079068252   -4.186844033   -3.877815671   -4.04525116    -5.468951621   -0.8493487835  4.904382148e-06 6.583605991    
4608     INTERFACE  -1.117404165   0.5072899107   1.289281754    2.176257269    3.54438661     4.991285155    6.345775864    -2.132867963   -4.235625527   -3.285506075   -5.096026348   -6.226245321   -4.582794279   -4.646715195   -4.545998539   -0.9330441356  8.238040043e-06 7.409207542    
4609     INTERFACE  -1.117404165   0.5072899107   1.289281754    2.176257269    4.003822593    4.991285155    6.345775864    -2.132867963   -4.235625527   -3.285506075   -5.096026348   -6.226245321   -5.245246095   -4.646715195   -4.545998539   -0.9368780255  8.581629775e-06 7.421896032    
4610     INTERFACE  -1.117404165   0.5072899107   1.289281754    2.176257269    4.323070009    4.05294498     4.344419452    -2.331791668   -2.803407374   -1.705241677   -1.189843506   -4.898341116   -3.907316747   -4.646715195   -3.669963628   -0.8429361582  5.331700626e-06 4.942967059    
4611     INTERFACE  -1.117404165   0.5072899107   1.468466784    0.9261654007   4.003822593    4.05294498     -5.816961298   -4.609065066   -2.803407374   -2.926810291   -5.166088974   -4.186844033   -3.907316747   -4.646715195   -4.545998539   -0.8746549487  5.706059223e-06 5.850940106    
4612     INTERFACE  -1.117404165   0.5072899107   1.702099314    0.9261654007   0.9555115208   -1.326741911   -5.816961298   -4.609065066   -4.235625527   -2.926810291   -5.166088974   -4.186844033   -3.907316747   -4.646715195   -4.478905798   -0.6535066366  3.558502013e-06 4.097562617    
4613     INTERFACE  -1.117404165   0.5072899107   1.982734069    0.9261654007   4.003822593    -1.689094238   5.781894086    -5.340057053   -5.001870905   -2.926810291   -2.550128335   -4.186844033   -4.079288633   -4.314392505   -5.614519763   -0.8319302201  6.359603272e-06 7.258050578    
4614     INTERFACE  -1.117404165   0.5072899107   1.982734069    0.9261654007   4.003822593    4.991285155    5.781894086    -5.340057053   -5.001870905   -2.926810291   -5.166088974   -4.186844033   -4.284866864   -4.782357428   -3.014249156   -0.9257023931  7.843843566e-06 6.88360394     
4615     INTERFACE  -1.117404165   0.5072899107   2.119552428    0.9261654007   0.9555115208   -1.326741911   -5.816961298   -4.609065066   -4.235625527   -2.926810291   -5.166088974   -4.186844033   -3.907316747   -4.646715195   -4.478905798   -0.6630879641  3.687542427e-06 4.488924912    
4616     INTERFACE  -1.117404165   0.6363556932   2.667336584    2.176257269    1.051769798    -2.186763142   -4.294651743   -5.141661351   -5.728818555   -2.926810291   -5.513421943   -5.351370011   -4.381857997   -4.646715195   -5.917425238   -0.7748916745  4.935525173e-06 5.209535352    
4617     INTERFACE  -1.117404165   0.8401273848   1.249143778    2.176257269    3.432642777    4.434359219    -4.294651743   -2.19118852    -5.001870905   -2.721290593   -2.550128335   -4.186844033   -4.079288633   -5.373619369   -5.468951621   -0.8706493974  5.623991251e-06 5.987653437    
4618     INTERFACE  -1.117404165   0.9021727893   1.249143778    2.176257269    3.432642777    4.05294498     -5.816961298   -4.609065066   -5.001870905   -2.926810291   -4.519226257   -5.387998596   -4.31471772    -4.646715195   -6.493841122   -0.9023148417  6.800956782e-06 6.116785544    
4619     INTERFACE  -1.117404165   0.9411241171   1.249143778    1.162039395    0.9555115208   -1.326741911   5.032843719    -5.145806762   -4.235625527   -2.926810291   -1.824117134   -3.633055702   -3.877815671   -4.646715195   -3.014249156   -0.6979721785  4.208181863e-06 6.433323656    
4620     INTERFACE  -1.117404165   1.167599285    0.3766146781   0.7219755601   1.532496359    5.736443536    5.640313205    -2.132867963   -3.509277598   -2.926810291   -1.824117134   -4.186844033   -4.582794279   -4.646715195   -3.014249156   -0.8778353333  5.69251584e-06 6.53429586     
4621     INTERFACE  -1.117404165   1.211562769    0.3766146781   1.975462407    2.017819684    5.736443536    5.640313205    -5.218085888   -3.509277598   -2.926810291   -1.189843506   -3.327482419   -4.582794279   -4.646715195   -3.014249156   -0.8961639404  6.40609867e-06 6.522346425    
4622     INTERFACE  -1.117404165   1.216411212    5.126200908    6.267846606    5.993382609    4.991285155    5.781894086    -5.296272733   -3.509277598   -2.327034538   -1.504092717   1.348715613    -4.582794279   -4.646715195   -2.416633093   -0.9166973829  9.326858876e-06 5.935002114    
4623     INTERFACE  -0.9029037017  0.5072899107   1.982734069    0.9261654007   4.003822593    4.991285155    5.781894086    -5.340057053   -5.001870905   -2.926810291   -5.166088974   -4.186844033   -4.284866864   -4.646715195   -3.014249156   -0.9251117706  7.809697976e-06 6.861720021    
4624     INTERFACE  -0.8550893656  0.3236675589   0.4676492223   2.667292751    2.863862422    -2.040229585   -4.294651743   -2.132867963   -5.001870905   -2.85507929    -2.550128335   -4.186844033   -4.079288633   -3.651024718   -6.060900286   -0.7335861325  3.811283074e-06 4.825456353    
4625     INTERFACE  -0.8550893656  0.3236675589   0.4676492223   2.667292751    5.127194797    -1.689094238   -4.294651743   -2.132867963   -5.001870905   -2.85507929    -5.586691954   -5.351370011   -4.079288633   -3.651024718   -5.468951621   -0.8592740297  5.316197747e-06 7.150955804    
4626     INTERFACE  -0.8550893656  0.5072899107   1.249143778    2.667292751    0.9555115208   2.259169975    -4.294651743   -4.391587095   -5.001870905   -2.85507929    -2.550128335   -4.186844033   -4.079288633   -4.646715195   -2.583279414   -0.70978266    3.859033012e-06 4.405175631    
4627     INTERFACE  -0.6740410393  -0.3411788895  -1.51945397    2.324332702    2.641131766    4.05294498     -4.294651743   -2.046038399   -3.509277598   -4.828874615   -1.009649312   -4.186844033   -4.252035254   -4.646715195   -3.014249156   -0.7693281174  4.220411357e-06 5.634482465    
4628     INTERFACE  -0.6740410393  -0.3411788895  -1.51945397    2.324332702    3.825224009    4.05294498     -4.294651743   -2.132867963   -3.082994221   -2.327034538   -1.009649312   -4.186844033   -4.252035254   -4.646715195   -3.014249156   -0.7726966143  4.185360421e-06 5.382895832    
4629     INTERFACE  -0.6740410393  0.1286910045   0.3766146781   2.324332702    2.242055195    -2.168174054   -2.745000615   -2.046038399   -3.509277598   -4.828874615   -1.053885173   -1.63163498    -4.582794279   -4.646715195   -3.014249156   -0.6051060557  2.766741293e-06 3.938644672    
4630     INTERFACE  -0.6740410393  0.5072899107   0.3766146781   2.026932554    0.1123032837   -2.168174054   -2.745000615   -2.132867963   -3.082994221   -2.441687576   -1.068781048   -4.186844033   -5.09863455    -4.646715195   -3.014249156   -0.4723109901  2.258626233e-06 3.791735618    
4631     INTERFACE  -0.6740410393  0.5072899107   0.3766146781   2.026932554    0.1123032837   -2.168174054   -2.745000615   -2.132867963   -3.082994221   -2.441687576   -1.068781048   -4.186844033   -4.582794279   -4.646715195   -3.625142278   -0.4733824432  2.212755893e-06 3.797676421    
4632     INTERFACE  -0.6740410393  0.5072899107   0.3766146781   2.026932554    0.1123032837   -2.168174054   -2.745000615   -1.924930256   -3.082994221   -2.441687576   -1.068781048   -4.186844033   -4.582794279   -4.646715195   -3.014249156   -0.4644218981  2.139252759e-06 3.746499494    
4633     INTERFACE  -0.6740410393  0.5072899107   0.5326274998   2.176257269    0.1123032837   -2.168174054   -2.745000615   -2.331791668   -2.803407374   -2.435325334   -2.083915094   -3.486430509   -4.582794279   -4.171326115   -3.014249156   -0.478720814   1.982218031e-06 3.874255849    
4634     INTERFACE  -0.6740410393  0.5072899107   0.680865325    2.667292751    0.9555115208   -2.168174054   5.640313205    -2.19118852    -5.360471708   -2.721290593   -2.550128335   -4.186844033   -4.582794279   -4.646715195   -3.014249156   -0.713178575   4.791242677e-06 6.993102218    
4635     INTERFACE  -0.6740410393  0.5072899107   1.586153736    2.856650954    0.1123032837   4.05294498     -4.294651743   -2.058800426   -5.533282556   -2.441687576   -1.068781048   -4.186844033   -4.220223828   -4.646715195   -2.583279414   -0.7359879017  4.317611325e-06 5.46500523     
4636     INTERFACE  -0.6592709018  0.06793574817  0.5326274998   1.499406145    4.003822593    4.991285155    -2.745000615   -1.599506054   -2.803407374   -2.926810291   -1.566310701   -4.186844033   -4.003134195   -4.646715195   -3.014249156   -0.8150627017  4.281736345e-06 6.057295866    
4637     INTERFACE  -0.6592709018  0.06793574817  0.5326274998   2.176257269    4.003822593    4.991285155    -4.294651743   -2.132867963   -2.803407374   -2.926810291   -1.189843506   -3.327482419   -4.003134195   -4.646715195   -5.468951621   -0.8550842404  5.098536349e-06 6.221360589    
4638     INTERFACE  -0.6592709018  0.06793574817  0.5326274998   2.176257269    4.003822593    4.991285155    -2.745000615   -1.599506054   -2.803407374   -2.926810291   -1.566310701   -4.197673233   -4.003134195   -4.646715195   -3.014249156   -0.8270808458  4.42468959e-06 6.015669495    
